	word	correct	n1	suggest
1147	لا		0.0	
1148	لأنمو		0.0	
1149	؛		0.0	
1150	بل		0.0	
1151	لأضحك		0.0	
1152	!\n		0.0	
1153	\n		0.0	
1154	نعم		0.0	
1155	،		0.0	
1156	أعترف		0.0	
1157	.\n		0.0	
1158	لا		0.0	
1159	حسابات		0.0	
1160	لديّ		0.0	
1161	في		0.0	
1162	التعاطي		0.0	
1163	مع		0.0	
1164	ما		0.0	
1165	أحببت		0.0	
1166	أو		0.0	
1167	من		0.0	
1168	أحببت		0.0	
1169	وأني		0.0	
1170	كما		0.0	
1171	فرسان		0.0	
1172	العصور		0.0	
1173	الوسطى		0.0	
1174	قد		0.0	
1175	لا		0.0	
1176	أجيدُ		0.0	
1177	(		0.0	
1178	فن		0.0	
1179	المسافة		0.0	
1180	)		0.0	
1181	إلا		0.0	
1182	أني		0.0	
1183	أتعامل		0.0	
1184	مع		0.0	
1185	خصمي		0.0	
1186	بفروسية		0.0	
1187	ولو		0.0	
1188	لم		0.0	
1189	يكن		0.0	
1190	خصمًا		0.0	
1191	نبيلًا		0.0	
1192	.\n		0.0	
1193	\n		0.0	
1194	فكيف		0.0	
1195	هو		0.0	
1196	حالي		0.0	
1197	في		0.0	
1198	التعامل		0.0	
1199	مع		0.0	
1200	تلك		0.0	
1201	القضايا		0.0	
1202	التي		0.0	
1203	أُقاتل		0.0	
1204	في		0.0	
1205	سبيلها		0.0	
1206	؟\n		0.0	
1207	\n		0.0	
1208	وأعترف		0.0	
1209	،		0.0	
1210	أني		0.0	
1211	أمتلك		0.0	
1212	من		0.0	
1213	الجرأة		0.0	
1214	ما		0.0	
1215	يكفي		0.0	
1216	لاقتسام		0.0	
1217	الضربة		0.0	
1218	الأخيرة		0.0	
1219	مع		0.0	
1220	قاتلي		0.0	
1221	كما		0.0	
1222	(		0.0	
1223	الساموراي		2.0	السام وراي;سالسبوري
1224	)،		0.0	
1225	لأموت		0.0	
1226	بشرف		0.0	
1227	كما		0.0	
1228	حييت		0.0	
1229	...		0.0	
1230	وأمثالي		0.0	
1231	لا		0.0	
1232	يموتون		0.0	
1233	إلا		0.0	
1234	هكذا		0.0	
1235	..\n		0.0	
1236	\n		0.0	
1237	******\n		0.0	
1238	\n		0.0	
1239	*		0.0	
1240	كم		0.0	
1241	كرهتُ		0.0	
1242	أسلوب		0.0	
1243	المقارنات		0.0	
1244	،		0.0	
1245	فما		0.0	
1246	كنتُ		0.0	
1247	لأكون		0.0	
1248	خفيضة		0.0	
1249	الصوت		0.0	
1250	،		0.0	
1251	هادئة		0.0	
1252	في		0.0	
1253	المدرسة		0.0	
1254	،		0.0	
1255	مطيعة		0.0	
1256	في		0.0	
1257	البيت		0.0	
1258	،		0.0	
1259	ماهرة		0.0	
1260	في		0.0	
1261	حياكة		0.0	
1262	الصوف		0.0	
1263	،		0.0	
1264	بشوشة		0.0	
1265	في		0.0	
1266	وجه		0.0	
1267	الثرثارات		0.0	
1268	من		0.0	
1269	الجارات		0.0	
1270	كابنة		0.0	
1271	جيراننا		0.0	
1272	السورية		0.0	
1273	(		0.0	
1274	عيّوش		0.0	
1275	).\n		0.0	
1276	\n		0.0	
1277	وما		0.0	
1278	كنتُ		0.0	
1279	لأكون		0.0	
1280	ماهرة		0.0	
1281	مثل		0.0	
1282	الولد		0.0	
1283	الذي		0.0	
1284	كان		0.0	
1285	يبحث		0.0	
1286	عن		0.0	
1287	رأس		0.0	
1288	الشريط		0.0	
1289	الأحمر		0.0	
1290	في		0.0	
1291	مثلث		0.0	
1292	الجبنة		15.0	ألجبنه;الجنبة;الجبهة;الجبن;الجبة;الجنة;المجبنة;الجبانة;الجبنية;الأجبنة;لجبانة;بالجنة;الجفنة;الجباة;الابنة
1293	قبل		0.0	
1294	بلوغه		0.0	
1295	الثالثة		0.0	
1296	،		0.0	
1297	وكان		0.0	
1298	يعجب		0.0	
1299	أبي		0.0	
1300	كثيرًا		0.0	
1301	حدّ		0.0	
1302	أني		0.0	
1303	صرت		0.0	
1304	أمقت		0.0	
1305	جبنة		15.0	جبنه;جبنت;بجنة;جنبة;جبهة;جبن;جبة;جنة;بنة;مجبنة;جبانة;جبنية;أجبنة;جفنة;جبنك
1306	المثلثات		0.0	
1307	في		0.0	
1308	سنٍّ		0.0	
1309	مبكرة		0.0	
1310	،		0.0	
1311	بسببه		0.0	
1312	!!\n		0.0	
1313	\n		0.0	
1314	*		0.0	
1315	إرادتي		0.0	
1316	في		0.0	
1317	أن		0.0	
1318	لا		0.0	
1319	أكون		0.0	
1320	كسواي		0.0	
1321	،		0.0	
1322	كانت		0.0	
1323	أقوى		0.0	
1324	من		0.0	
1325	قدرة		0.0	
1326	العصا		0.0	
1327	على		0.0	
1328	الترهيب		0.0	
1329	،		0.0	
1330	فلم		0.0	
1331	تتغيّر		0.0	
1332	عاداتي		0.0	
1333	ولم		0.0	
1334	تتبدّل		0.0	
1335	قواعدي		0.0	
1336	ولم		0.0	
1337	أخضع		0.0	
1338	يومًا		0.0	
1339	لجدولة		0.0	
1340	أو		0.0	
1341	هيمنة		0.0	
1342	.\n		0.0	
1343	\n		0.0	
1344	ومع		0.0	
1345	كلّ		0.0	
1346	ذلك		0.0	
1347	وجدتّ		0.0	
1348	نفسي		0.0	
1349	أقارن		0.0	
1350	بين		0.0	
1351	صغيري		0.0	
1352	وولدٍ		0.0	
1353	إنجليزي		0.0	
1354	يبحث		0.0	
1355	عن		0.0	
1356	الشريط		0.0	
1357	الأحمر		0.0	
1358	في		0.0	
1359	مثلث		0.0	
1360	الجبنة		15.0	ألجبنه;الجنبة;الجبهة;الجبن;الجبة;الجنة;المجبنة;الجبانة;الجبنية;الأجبنة;لجبانة;بالجنة;الجفنة;الجباة;الابنة
1361	وفي		0.0	
1362	سنّ		0.0	
1363	مبكرة		0.0	
1364	،		0.0	
1365	وحين		0.0	
1366	تذكّرت		0.0	
1367	أني		0.0	
1368	تورّطت		0.0	
1369	مع		0.0	
1370	ولدي		0.0	
1371	،		0.0	
1372	بما		0.0	
1373	كرهتُ		0.0	
1374	من		0.0	
1375	أبي		0.0	
1376	-		0.0	
1377	يومًا		0.0	
1378	-		0.0	
1379	ضحكتُ		0.0	
1380	على		0.0	
1381	نفسي		0.0	
1382	وبحثتُ		0.0	
1383	عن		0.0	
1384	رقم		0.0	
1385	هاتف		0.0	
1386	أبي		0.0	
1387	لأخبره		0.0	
1388	أني		0.0	
1389	في		0.0	
1390	طريقي		0.0	
1391	إليه		0.0	
1392	.\n		0.0	
1393	===\n		0.0	
1394	\n		0.0	
1395	*		0.0	
1396	في		0.0	
1397	عُرف		0.0	
1398	الحقيقة		0.0	
1399	والجغرافيا		0.0	
1400	والتاريخ		0.0	
1401	وبقية		0.0	
1402	ما		0.0	
1403	تيسّر		0.0	
1404	من		0.0	
1405	علوم		0.0	
1406	الأرض		0.0	
1407	والأحياء		0.0	
1408	الدقيقة		0.0	
1409	والمجرّات		0.0	
1410	البعيدة		0.0	
1411	،		0.0	
1412	وبكلّ		0.0	
1413	ثقة		0.0	
1414	وبلا		0.0	
1415	أدنى		0.0	
1416	غرور		0.0	
1417	،		0.0	
1418	أمثالي		0.0	
1419	لا		0.0	
1420	يموتون		0.0	
1421	أبدًا		0.0	
1422	،		0.0	
1423	ولو		0.0	
1424	أردتّم		0.0	
1425	وسعيتم		0.0	
1426	،\n		0.0	
1427	فمن		0.0	
1428	يرتدي		0.0	
1429	الأساطير		0.0	
1430	قد		0.0	
1431	يتحوّل		0.0	
1432	إلى		0.0	
1433	فراشة		0.0	
1434	وربما		0.0	
1435	عصفور		0.0	
1436	،		0.0	
1437	نملة		0.0	
1438	،		0.0	
1439	أو		0.0	
1440	حبّة		0.0	
1441	قمح		0.0	
1442	،		0.0	
1443	أو		0.0	
1444	قد		0.0	
1445	يتحوّل		0.0	
1446	إلى		0.0	
1447	قنديل		0.0	
1448	ولله		0.0	
1449	الحكمة		0.0	
1450	فيما		0.0	
1451	خلق		0.0	
1452	..\n		0.0	
1453	\n		0.0	
1454	من		0.0	
1455	ترتديه		0.0	
1456	أصوات		0.0	
1457	البرد		0.0	
1458	قد		0.0	
1459	تُحيلُه		0.0	
1460	إلى		0.0	
1461	درويش		0.0	
1462	أو		0.0	
1463	ربما		0.0	
1464	إلى		0.0	
1465	يدٍ		0.0	
1466	تحمل		0.0	
1467	لافتة		0.0	
1468	مكتوب		0.0	
1469	عليها		0.0	
1470	:\n		0.0	
1471	\n		0.0	
1472	(		0.0	
1473	لم		0.0	
1474	أبتكر		0.0	
1475	أبجديتي		0.0	
1476	بعد		0.0	
1477	،		0.0	
1478	وكلّ		0.0	
1479	مافات		15.0	كافات;خافات;زافات;ملفات;مالات;مذافات;مضافات;مصافات;مخافات;ملافات;مسافات;ماصات;صافات;عافات;هافات
1480	عاث		0.0	
1481	في		0.0	
1482	أجزائكم		0.0	
1483	موتًا		0.0	
1484	بمُسميات		0.0	
1485	مُختلفة		0.0	
1486	-		0.0	
1487	سيعرفها		0.0	
1488	الذين		0.0	
1489	يأتون		0.0	
1490	بعدكم		0.0	
1491	-		0.0	
1492	فموتوا		0.0	
1493	بجهلكم		0.0	
1494	على		0.0	
1495	مهلكم		0.0	
1496	،		0.0	
1497	فالمجد		0.0	
1498	لي		0.0	
1499	ولوجوه		0.0	
1500	المُتعبين		0.0	
1501	).\n		0.0	
1502	\n		0.0	
1503	*		0.0	
1504	من		0.0	
1505	خصائص		0.0	
1506	الطبيعة		0.0	
1507	،		0.0	
1508	أنها		0.0	
1509	لا		0.0	
1510	تُصاب		0.0	
1511	بشيخوخة		0.0	
1512	دائمة		0.0	
1513	ومن		0.0	
1514	خصائصي		0.0	
1515	الكُبرى		0.0	
1516	أنني		0.0	
1517	لا		0.0	
1518	أنسى		0.0	
1519	وجهًا		0.0	
1520	أحببته		0.0	
1521	يومًا		0.0	
1522	،		0.0	
1523	ولو		0.0	
1524	لم		0.0	
1525	يبتسم		0.0	
1526	لي		0.0	
1527	-		0.0	
1528	ذات		0.0	
1529	اندفاعة		0.0	
1530	غبية		0.0	
1531	مني		0.0	
1532	وسذاجة		0.0	
1533	-		0.0	
1534	غفرتُها		0.0	
1535	لي		0.0	
1536	..		0.0	
1537	فيما		0.0	
1538	بعد		0.0	
1539	..\n		0.0	
1540	\n		0.0	
1541	*		0.0	
1542	التفاصيل		0.0	
1543	أحيانًا		0.0	
1544	مُرهقة		0.0	
1545	،		0.0	
1546	مؤذية		0.0	
1547	،		0.0	
1548	مُملّة		0.0	
1549	،		0.0	
1550	مُحبطة		0.0	
1551	،		0.0	
1552	فماذا		0.0	
1553	عليكم		0.0	
1554	أن		0.0	
1555	تعرفوا		0.0	
1556	أكثر		0.0	
1557	عن		0.0	
1558	هذه		0.0	
1559	التي		0.0	
1560	تكتب		0.0	
1561	؟		0.0	
1562	عن		0.0	
1563	أي		0.0	
1564	شيء		0.0	
1565	وكل		0.0	
1566	شيء		0.0	
1567	بمعزل		0.0	
1568	عن		0.0	
1569	رضا		0.0	
1570	قوم		0.0	
1571	وسخط		0.0	
1572	سواهم		0.0	
1573	؟\n		0.0	
1574	\n		0.0	
1575	أأحدّثكم		0.0	
1576	عن		0.0	
1577	الفقدان		0.0	
1578	؟\n		0.0	
1579	\n		0.0	
1580	عن		0.0	
1581	الحرمان		0.0	
1582	؟		0.0	
1583	عن		0.0	
1584	الفقر		0.0	
1585	؟		0.0	
1586	البرد		0.0	
1587	؟		0.0	
1588	الجوع		0.0	
1589	؟\n		0.0	
1590	\n		0.0	
1591	عن		0.0	
1592	البدايات		0.0	
1593	المُهينة		0.0	
1594	؟		0.0	
1595	أم		0.0	
1596	عن		0.0	
1597	زواجي		0.0	
1598	قبل		0.0	
1599	بلوغ		0.0	
1600	الخامسة		0.0	
1601	عشرة		0.0	
1602	رغمًا		0.0	
1603	عن		0.0	
1604	رأي		0.0	
1605	مديرة		0.0	
1606	المدرسة		0.0	
1607	التي		0.0	
1608	لن		0.0	
1609	أنسى		0.0	
1610	مواقفها		0.0	
1611	المُشرّفة		0.0	
1612	معي		0.0	
1613	ما		0.0	
1614	حييت		0.0	
1615	،		0.0	
1616	عن		0.0	
1617	حُلمي		0.0	
1618	بأن		0.0	
1619	تُنقل		0.0	
1620	بذوري		0.0	
1621	لمدرسة		0.0	
1622	اليوبيل		0.0	
1623	الخاصة		0.0	
1624	بقادة		0.0	
1625	المستقبل		0.0	
1626	كما		0.0	
1627	اقترح		0.0	
1628	مُشرف		0.0	
1629	تربوي		0.0	
1630	أم		0.0	
1631	عن		0.0	
1632	جوائز		0.0	
1633	مؤسسة		0.0	
1634	شومان		15.0	وشمان;وشمنا;شمونا;سومان;شونان;شوكان;شمان;ومان;غشومان;خشومان;شمومان;ومشان;وماشن;شوصان;صومان
1635	الأولى		0.0	
1636	بالشعر		0.0	
1637	والقصة		0.0	
1638	أم		0.0	
1639	عن		0.0	
1640	وعن		0.0	
1641	وعن		0.0	
1642	؟!\n		0.0	
1643	\n		0.0	
1644	*		0.0	
1645	هل		0.0	
1646	صحيح		0.0	
1647	أن		0.0	
1648	الذي		0.0	
1649	يشقى		0.0	
1650	زمنًا		0.0	
1651	،		0.0	
1652	ينسى		0.0	
1653	حين		0.0	
1654	تحنو		0.0	
1655	عليه		0.0	
1656	الحياة		0.0	
1657	؟\n		0.0	
1658	\n		0.0	
1659	أم		0.0	
1660	يتناسى		0.0	
1661	و		0.0	
1662	لاتغيب		15.0	لأتغيب;التغيب;لاغتيب;ليتغاب;للتغيب;لتتغيب;لتغيب;لتغايب;لتغيبا;لابتغي;لكتغيب;لمتغيب;لنتغيب;لبتغيب;ليتغيب
1663	عن		0.0	
1664	أنفه		0.0	
1665	رائحة		0.0	
1666	كل		0.0	
1667	مكان		0.0	
1668	قصده		0.0	
1669	-		0.0	
1670	سابقًا		0.0	
1671	-		0.0	
1672	وهو		0.0	
1673	على		0.0	
1674	هيئة		0.0	
1675	لا		0.0	
1676	تُشبه		0.0	
1677	الهيئة		0.0	
1678	التي		0.0	
1679	هو		0.0	
1680	عليها		0.0	
1681	الآن		0.0	
1682	؟!\n		0.0	
1683	\n		0.0	
1684	لا		0.0	
1685	أدري		0.0	
1686	إن		0.0	
1687	كنتُ		0.0	
1688	على		0.0	
1689	صواب		0.0	
1690	بإعادة		0.0	
1691	نصّ		0.0	
1692	قديم		0.0	
1693	غير		0.0	
1694	مترابطٍ		0.0	
1695	كهذا		0.0	
1696	؟!\n		0.0	
1697	\n		0.0	
1698	كل		0.0	
1699	عام		0.0	
1700	وأنتم		0.0	
1701	تتذكّرون		0.0	
1702	وتصفحون		0.0	
1703	عمّن		0.0	
1704	أساء		0.0	
1705	وتكبُرون		0.0	
1706	وأنتم		0.0	
1707	في		0.0	
1708	أحسن		0.0	
1709	حال		0.0	
1710	\n		0.0	
1711	\n		0.0	
1712	=====\n		0.0	
1713	\n		0.0	
1714	الكاتبة		0.0	
1715	الأردنية		0.0	
1716	التركية		0.0	
1717	احسان		15.0	اخسأن;أخسان;أخسأن;أحسان;أجسان;إحسان;احسنا;حاسنا;اسحنا;لحسان;تحسان;احسن;حسان;احسفان;احسدان
1718	الفقيه		0.0	
1719	\n		0.0	
1720	\n		0.0	
1721	كُتبت		0.0	
1722	عام		0.0	
1723	\n		0.0	
1724	قطر		0.0	
1725	وتركيا		0.0	
1726	:		0.0	
1727	حين		0.0	
1728	تنحني		0.0	
1729	السياسة		0.0	
1730	أمام		0.0	
1731	الحق		0.0	
1732	\n		0.0	
1733	========\n		0.0	
1734	يقولون		0.0	
1735	إن		0.0	
1736	هتلر		5.0	لتهر;رتله;هتر;لهتر;تهتل
1737	كان		0.0	
1738	ينام		0.0	
1739	وتحت		0.0	
1740	وسادته		0.0	
1741	كتاب		0.0	
1742	«		0.0	
1743	الأمير		0.0	
1744	»		0.0	
1745	لمكيافيلي		2.0	لمكيا فيلي;مكيالي
1746	،		0.0	
1747	وشاركه		0.0	
1748	في		0.0	
1749	الفعل		0.0	
1750	كذلك		0.0	
1751	موسوليني		5.0	وسوليني;أوسوليني;م وسوليني;موس وليني;وليميني
1752	وغيره		0.0	
1753	،		0.0	
1754	وكأنهم		0.0	
1755	ينشدون		0.0	
1756	نومًا		0.0	
1757	هانئًا		0.0	
1758	عندما		0.0	
1759	يتذكرون		0.0	
1760	وصايا		0.0	
1761	ذلك		0.0	
1762	الفيلسوف		0.0	
1763	والسياسي		0.0	
1764	الإيطالي		0.0	
1765	في		0.0	
1766	كتابه		0.0	
1767	،		0.0	
1768	الذي		0.0	
1769	يتنكر		0.0	
1770	للقيم		0.0	
1771	والفضائل		0.0	
1772	ويرى		0.0	
1773	وجوب		0.0	
1774	فصل		0.0	
1775	الأخلاق		0.0	
1776	عن		0.0	
1777	السياسة		0.0	
1778	،		0.0	
1779	ليصبح		0.0	
1780	الطريق		0.0	
1781	مفتوحًا		0.0	
1782	أمام		0.0	
1783	الحكام		0.0	
1784	لاستباحة		0.0	
1785	كل		0.0	
1786	شيء		0.0	
1787	من		0.0	
1788	أجل		0.0	
1789	المصلحة		0.0	
1790	السياسية		0.0	
1791	،		0.0	
1792	ولو		0.0	
1793	دُهست		0.0	
1794	الفضائل		0.0	
1795	والقيم		0.0	
1796	والمبادئ		0.0	
1797	بالنعال		0.0	
1798	.\n		0.0	
1799	لقد		0.0	
1800	كان		0.0	
1801	للنظرية		0.0	
1802	المكيافيلية		1.0	مكيالية
1803	أثرها		0.0	
1804	القوي		0.0	
1805	في		0.0	
1806	توجُّهات		0.0	
1807	الأنظمة		0.0	
1808	الحاكمة		0.0	
1809	،		0.0	
1810	تعمّقت		0.0	
1811	أكثر		0.0	
1812	بشكل		0.0	
1813	أقوى		0.0	
1814	في		0.0	
1815	عالمنا		0.0	
1816	العربي		0.0	
1817	،		0.0	
1818	رغم		0.0	
1819	وجود		0.0	
1820	نظريات		0.0	
1821	فلسفية		0.0	
1822	أخرى		0.0	
1823	تحضّ		0.0	
1824	على		0.0	
1825	رعاية		0.0	
1826	الأخلاق		0.0	
1827	في		0.0	
1828	ممارسة		0.0	
1829	السياسة		0.0	
1830	،		0.0	
1831	ومنها		0.0	
1832	ما		0.0	
1833	قاله		0.0	
1834	إيمانويل		2.0	إيمان ويل;إيمان
1835	كانط		15.0	طانك;حانط;كانك;كان;كقانط;كحانط;كطان;كقنط;قانط;كانف;كانه;كحنط;كانت;كانا;كانس
1836	:«		0.0	
1837	لا		0.0	
1838	يمكن		0.0	
1839	للسياسة		0.0	
1840	الحقيقية		0.0	
1841	أن		0.0	
1842	تتقدم		0.0	
1843	من		0.0	
1844	دون		0.0	
1845	أن		0.0	
1846	تُكرم		0.0	
1847	الأخلاق		0.0	
1848	،		0.0	
1849	إذ		0.0	
1850	على		0.0	
1851	السياسة		0.0	
1852	أن		0.0	
1853	تنحني		0.0	
1854	أمام		0.0	
1855	الحق		0.0	
1856	».\n		0.0	
1857	ونظرًا		0.0	
1858	لسيطرة		0.0	
1859	نظرية		0.0	
1860	ميكافيلي		1.0	ميكروفيلمي
1861	في		0.0	
1862	الفصل		0.0	
1863	بين		0.0	
1864	السياسة		0.0	
1865	والأخلاق		0.0	
1866	،		0.0	
1867	رأينا		0.0	
1868	بعضهم		0.0	
1869	يتهكمون		0.0	
1870	على		0.0	
1871	مصطلح		0.0	
1872	أكاديمي		0.0	
1873	ناشئ		0.0	
1874	وهو		0.0	
1875	«		0.0	
1876	الأخلاق		0.0	
1877	السياسية		0.0	
1878	»		0.0	
1879	زعمًا		0.0	
1880	منهم		0.0	
1881	أنه		0.0	
1882	لا		0.0	
1883	مكان		0.0	
1884	للأخلاق		0.0	
1885	في		0.0	
1886	عالم		0.0	
1887	السياسة		0.0	
1888	،		0.0	
1889	ولو		0.0	
1890	أنصفوا		0.0	
1891	لقالوا		0.0	
1892	إن		0.0	
1893	السياسة		0.0	
1894	في		0.0	
1895	الأصل		0.0	
1896	قيادة		0.0	
1897	المجموع		0.0	
1898	أو		0.0	
1899	الجماعة		0.0	
1900	إلى		0.0	
1901	ما		0.0	
1902	فيه		0.0	
1903	نفعهم		0.0	
1904	ومصالحهم		0.0	
1905	،		0.0	
1906	والأخلاق		0.0	
1907	كذلك		0.0	
1908	تقود		0.0	
1909	الناس		0.0	
1910	إلى		0.0	
1911	ما		0.0	
1912	فيه		0.0	
1913	نفعهم		0.0	
1914	ومصالحهم		0.0	
1915	،		0.0	
1916	لكن		0.0	
1917	الناس		0.0	
1918	آثروا		0.0	
1919	الفصل		0.0	
1920	بين		0.0	
1921	السياسة		0.0	
1922	والأخلاق		0.0	
1923	.\n		0.0	
1924	ورغم		0.0	
1925	أن		0.0	
1926	المبدأ		0.0	
1927	المكيافيلي		1.0	مكيالي
1928	«		0.0	
1929	الغاية		0.0	
1930	تبرر		0.0	
1931	الوسيلة		0.0	
1932	»		0.0	
1933	كان		0.0	
1934	يركز		0.0	
1935	على		0.0	
1936	السياسة		0.0	
1937	الداخلية		0.0	
1938	،		0.0	
1939	بمعنى		0.0	
1940	أدوات		0.0	
1941	الحاكم		0.0	
1942	في		0.0	
1943	الإبقاء		0.0	
1944	على		0.0	
1945	عرشه		0.0	
1946	بأي		0.0	
1947	وسيلة		0.0	
1948	،		0.0	
1949	إلا		0.0	
1950	أن		0.0	
1951	هذا		0.0	
1952	المبدأ		0.0	
1953	شاع		0.0	
1954	بين		0.0	
1955	الدول		0.0	
1956	في		0.0	
1957	سياساتها		0.0	
1958	الخارجية		0.0	
1959	،		0.0	
1960	فلا		0.0	
1961	تجد		0.0	
1962	مكانًا		0.0	
1963	لمنظومة		0.0	
1964	القيم		0.0	
1965	والأخلاقيات		0.0	
1966	في		0.0	
1967	تلك		0.0	
1968	السياسات		0.0	
1969	.\n		0.0	
1970	مواقف		0.0	
1971	الأخلاق		0.0	
1972	السياسية		0.0	
1973	المتبادلة		0.0	
1974	بين		0.0	
1975	قطر		0.0	
1976	وتركيا		0.0	
1977	تعد		0.0	
1978	نموذجًا		0.0	
1979	حيًا		0.0	
1980	لإمكانية		0.0	
1981	تطبيق		0.0	
1982	المزج		0.0	
1983	بين		0.0	
1984	تحقيق		0.0	
1985	المصالح		0.0	
1986	السياسة		0.0	
1987	ورعاية		0.0	
1988	المبادئ		0.0	
1989	والقيم		0.0	
1990	والأخلاق		0.0	
1991	في		0.0	
1992	آن		0.0	
1993	.\n		0.0	
1994	أبرز		0.0	
1995	المحطات		0.0	
1996	التي		0.0	
1997	شهدت		0.0	
1998	مواقف		0.0	
1999	أخلاقية		0.0	
2000	راقية		0.0	
2001	بين		0.0	
2002	الدولتين		0.0	
2003	،		0.0	
2004	كانت		0.0	
2005	ليلة		0.0	
2006	الانقلاب		0.0	
2007	الفاشل		0.0	
2008	الذي		0.0	
2009	كاد		0.0	
2010	يعصف		0.0	
2011	بتركيا		0.0	
2012	قبل		0.0	
2013	عامين		0.0	
2014	،		0.0	
2015	فمنذ		0.0	
2016	الساعات		0.0	
2017	الأولى		0.0	
2018	،		0.0	
2019	وفي		0.0	
2020	الوقت		0.0	
2021	الذي		0.0	
2022	كان		0.0	
2023	الجميع		0.0	
2024	يتحدثون		0.0	
2025	عن		0.0	
2026	نهاية		0.0	
2027	أردوغان		5.0	أروغان;أصدوغان;أراوغان;أرد وغان;أردوازان
2028	وفريقه		0.0	
2029	،		0.0	
2030	أعلنت		0.0	
2031	قطر		0.0	
2032	دعمها		0.0	
2033	للشرعية		0.0	
2034	،		0.0	
2035	ولم		0.0	
2036	تنتظر		0.0	
2037	كغيرها		0.0	
2038	أن		0.0	
2039	تترجّح		0.0	
2040	إحدى		0.0	
2041	الكفتين		0.0	
2042	.\n		0.0	
2043	في		0.0	
2044	حال		0.0	
2045	التغليب		0.0	
2046	البحت		0.0	
2047	للمصالح		0.0	
2048	السياسية		0.0	
2049	،		0.0	
2050	ربما		0.0	
2051	كان		0.0	
2052	على		0.0	
2053	قطر		0.0	
2054	التريث		0.0	
2055	حتى		0.0	
2056	تتضح		0.0	
2057	الرؤية		0.0	
2058	،		0.0	
2059	ذلك		0.0	
2060	لأن		0.0	
2061	نجاح		0.0	
2062	الانقلاب		0.0	
2063	كان		0.0	
2064	سيضع		0.0	
2065	قطر		0.0	
2066	موضوع		0.0	
2067	الخصومة		0.0	
2068	مع		0.0	
2069	النظام		0.0	
2070	الجديد		0.0	
2071	لتركيا		0.0	
2072	،		0.0	
2073	إلا		0.0	
2074	أن		0.0	
2075	القيادة		0.0	
2076	القطرية		0.0	
2077	اختارت		0.0	
2078	منذ		0.0	
2079	اللحظة		0.0	
2080	الأولى		0.0	
2081	موقفًا		0.0	
2082	عادلًا		0.0	
2083	،		0.0	
2084	ربما		0.0	
2085	كان		0.0	
2086	فيه		0.0	
2087	شيء		0.0	
2088	من		0.0	
2089	المجازفة		0.0	
2090	السياسية		0.0	
2091	.		0.0	
2092	ثم		0.0	
2093	كانت		0.0	
2094	محطة		0.0	
2095	الأزمة		0.0	
2096	الخليجية		0.0	
2097	التي		0.0	
2098	فرضت		0.0	
2099	خلالها		0.0	
2100	السعودية		0.0	
2101	والإمارات		0.0	
2102	والبحرين		0.0	
2103	حصارها		0.0	
2104	على		0.0	
2105	قطر		0.0	
2106	للضغط		0.0	
2107	عليها		0.0	
2108	،		0.0	
2109	ودفعها		0.0	
2110	إلى		0.0	
2111	الرضوخ		0.0	
2112	للشروط		0.0	
2113	المجحفة		0.0	
2114	،		0.0	
2115	التي		0.0	
2116	تنال		0.0	
2117	من		0.0	
2118	السيادة		0.0	
2119	القطرية		0.0	
2120	،		0.0	
2121	وصَفَها		0.0	
2122	جيمس		15.0	يجسم;سيمج;جسمي;جيمي;جيم;جيس;يمس;جسيم;فيمس;جيمه;جيمك;جيمت;جيما;ليمس;سيمس
2123	دورسي		15.0	ودرسي;دروسي;دوريي;دورس;دوري;دوسي;درسي;ورسي;دوارسي;سدوري;دورقي;فورسي;كورسي;دورسن;دورني
2124	الباحث		0.0	
2125	في		0.0	
2126	السياسات		0.0	
2127	الدولية		0.0	
2128	في		0.0	
2129	جامعة		0.0	
2130	راجاراتنام		1.0	تترامينان
2131	،		0.0	
